PRIMARY_KEY,CUSTOMER_ID,PR_ID,CUSTOMER,CONCEPT,APPROVER,APP_STATUS,APP_NOTES,APP_DATE,AUDIT_FLAG,SR,PRICE_RULE,VERSION_DATE,SHAREPOINT,ORIG_MOD,ADD_MOD,SUBMIT_DATE,PACKET,SALES_POSTED_OT,SYS_REP,NID,APP_BASE,BASE_NOTES,PTF,DPM_ASS,EXP_DATE,ADJ_DATE,ADJ_NOTES,MOD_TYPE,PRN_ATTACHED,MTRCS_SUBMIT,MTRCS_NOTES,MTRCS_SPLITS,MTRCS_BASE,MTRCS_FREQ,MTRCS_UPCH,MTRCS_AUDIT_N,MTRCS_ITM,MTRCS_BACKUP,MTRCS_DOWNLOAD,MTRCS_POSTED,MTRCS_GRADE
40750,,,,VOODOO FRANCHISE LCC DPM,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/17/23; pending OT Upload,2023-08-07,NO,36045827,&VDBW,2023-08-02,VOODOO Brewing Licensing,2023-08-01,,2023-08-01 00:00:00,VOODOOBR,YES,Opsite 009,C009VDLC,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40749,0.0,0-&MMHOSP,M&M Hospitality Group,M&M HOSPITALITY GROUP DPM,TRACEY SMITH,COMPLETED,,2023-08-02,NO,Email,&MMHOSP,2023-08-02,M&M Hospitality Group,2023-08-01,2023-08-21,2023-08-01 00:00:00,M&MHOSP,YES,73,C073MMHG,NO,,NO,ROBERT CRAIG,2026-08-01 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40748,1760.0,1760-1,SOUTHWEST FOODSERVICE EXCELLENCE (SFE),SOUTHWEST FDSVC EXCELL DPM PR,MICHELE KLEFAS,IN PROGRESS,waiting on upload,2023-08-18,YES,36056989,&SWFSE,2023-08-02,Southwest Foodservice Excellence,2023-08-01,2023-08-02,2023-08-01 00:00:00,SWFDSVC,YES,KELSIE BURRER,SWFXSWFX,YES,,NO,MICHELE BROWN,2039-12-31 00:00:00,2023-08-11 00:00:00,Change from FPC to MGN ,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,0.95
40746,0.0,0-&KEARNS,KEARNS REST GROUP DPM PRICE RL,KEARNS REST GROUP DPM PRICE RL,DANE CASTEEL,COMPLETED,NCOB,,NO,,&KEARNS,2023-08-02,,2023-08-01,2023-08-02,,KRG,,,,,,NO,NANCY NOYES,2039-12-31 00:00:00,,,,YES,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40745,0.0,0-&JOEITAL,&JOES ITALIAN,&JOES ITALIAN 046  DPM LCC,TRACEY SMITH,COMPLETED,,2023-08-01,NO,36041757,&JOEITAL,2023-08-07,JOES ITALIAN,2023-08-01,2023-08-21,2023-08-01 00:00:00,JOESITAL,NO,46,C046JSTL,NO,,NO,CYNTHIA KREUL,2026-08-07 00:00:00,2024-08-07 00:00:00,3% Annual Increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40744,0.0,0-&ELEVATD,ELEVATED SF INC LCC DPM PR,ELEVATED SF INC LCC DPM PR,DANE CASTEEL,COMPLETED,NCOB,,NO,,&ELEVATD,2023-08-03,,2023-08-01,,,ELEVATED,,,,,,NO,TAMMY ILER,2039-12-31 00:00:00,,,,YES,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40743,0.0,0-&OHJAH,OHJAH JAPANESE STEAK HOUSE,OHJAH JAPANESE STEAK HOUSE,DANE CASTEEL,COMPLETED,NCOB,,NO,,&OHJAH,2023-08-02,,2023-08-01,2023-08-02,,OHJAH,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,YES,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40739,0.0,0-&EGGHOLC,EGGHOLIC INTL LLC DPM,EGGHOLIC INTL LLC DPM,TRACEY SMITH,COMPLETED,,2023-08-01,NO,eMAIL,&EGGHOLC,2023-08-01,,2023-07-31,2023-08-14,2023-07-31 00:00:00,EGGHOLIC,YES,24,C024EGGH,NO,,NO,NANCY NOYES,2025-08-01 00:00:00,,none,NEW,YES,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
40738,0.0,0-&JALISCO,&EL JIMADOR & TAQUERIA JALISCO,&EL JIMADOR & TAQUERIA JALISCO,TRACEY SMITH,COMPLETED,,2023-07-31,NO,35986678,&JALISCO,2023-08-16,El Jimador & Taqueria Jalisco,2023-07-31,2023-08-25,2023-07-31 00:00:00,JALISCO,NO,78,Being created,NO,,NO,CYNTHIA KREUL,2026-08-16 00:00:00,2024-08-16 00:00:00,3% Annual Increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40736,1095.0,1095-2,PENN GAMING,PINNACLE PENN GAMING DPM PR,DUANA STEWART,COMPLETED,,2023-08-09,YES,35968965,&PINNACL,2023-08-02,Pinnacle Entertainment,2023-07-31,2023-08-09,2023-07-31 00:00:00,PINNACLE,YES,Gary Hogan,PNCL,NO,,NO,TAMMY ILER,2028-06-20 00:00:00,,,AMENDMENT,YES,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
40733,0.0,0-&THIRDCI,THIRD CIRCLE HOSPITALITY,THIRD CIRCLE HOSPITALITY,TRACEY SMITH,COMPLETED,,2023-08-01,NO,35965192,&THIRDCI,2023-08-01,Third Circle Hospitality Group,2023-07-31,2023-08-14,2023-07-31 00:00:00,THIRDCIR,NO,22,Being created,NO,,NO,DAVID BROUSSARD,2026-07-21 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40730,0.0,0-&NAPOLIP,NAPOLI (PIETOSO),NAPOLI (PIETOSO),TRACEY SMITH,COMPLETED,,2023-08-01,NO,35979463,&NAPOLIP,2023-08-01,Napolisalernoa3 LLC ,2023-07-31,2023-08-14,2023-07-31 00:00:00,C064NPLI,YES,64,C064NPLI,NO,,NO,LEAH GRANZOW,2026-07-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40729,,,,DELTA SONIC,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/16/23; annual fee project,2023-08-03,NO,35983498,&DELTA,2023-08-01,,2023-07-31,,2023-07-30 00:00:00,DELTASON,YES,Opsite 027,C027DTSN,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40728,0.0,0-&JPHENRY,JP HENRY,JP HENRY,TRACEY SMITH,COMPLETED,,2023-08-01,NO,email,&JPHENRY,2023-08-01,JP Henrys,2023-07-31,2023-08-14,2023-08-01 00:00:00,JPHENRY,YES,19,C019JPHY,NO,,NO,AUSTIN DWORSKY,2026-08-07 00:00:00,2024-08-07 00:00:00,3% Annual Increase,NEW,YES,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.85
40727,838.0,838-3,EINSTEIN BAGELS,MANHATTN-BRUEGGER SEF032 ONLY,BECCA MOORE,COMPLETED,sent email for backup,2023-08-21,YES,35994835,&EINMB32,2023-08-06,Einstein 032 (Florida),2023-07-31,2023-08-21,2023-07-31 00:00:00,EINSTEIN,YES,Opsite 032,ENRG,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,PASS,0.8
40724,0.0,0-&SMOKEHS,SMOKEHOUSE BBQ  DPM PRICE RULE,SMOKEHOUSE BBQ  DPM PRICE RULE,DANE CASTEEL,COMPLETED,NCOB,,YES,,&SMOKEHS,2023-08-01,,2023-07-31,,,,,,,,,NO,NANCY NOYES,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.85
40720,0.0,0-&SMKEHSE,SMOKEHOUSE BBQ DPM PRICE RULE,SMOKEHOUSE BBQ DPM PRICE RULE,DANE CASTEEL,COMPLETED,NCOB,,NO,,&SMKEHSE,2023-08-01,,2023-07-31,2023-08-01,,,,,,,,NO,NANCY NOYES,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.85
40719,,,,FRENCH PUB,DEBBIE GUILLAUME,COMPLETED,"Annual Fee Increase Project, Flag due 8/16/23",2023-08-07,NO,35984921,&FRENCH,2023-08-01,,2023-07-31,,2023-07-31 00:00:00,C027FCPB,,Opsite 027,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40718,838.0,838-4,EINSTEIN BAGELS,&EINSTEINS 052 CORP DPM PR,BECCA MOORE,COMPLETED,,2023-08-21,YES,35994835,&ENCP052,2023-08-06,Einstein 052 (Portland),2023-07-31,2023-08-21,2023-07-31 00:00:00,EINSTEIN,YES,Opsite 052,ENRG,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
40717,838.0,838-1,EINSTEIN BAGELS,EINSTEIN CORP SEF 032 ONLY,BECCA MOORE,COMPLETED,sent email for backup,2023-08-21,YES,35994835,&EINCP32,2023-08-06,Einstein 032 (Florida),2023-07-31,2023-08-21,2023-07-31 00:00:00,EINSTEIN,YES,Opsite 032,ENRG,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,PASS,0.8
40716,,,,LAST CHAIR LCC DPM,DUANA STEWART,COMPLETED,Correction--Split Values for CAT 02-05 corrected from 2 to 3 decimal places,2023-08-11,YES,35961503,&LASTCHR,2023-08-01,,2023-07-31,2023-08-16,2023-07-31 00:00:00,LASTCHR,,,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,AMENDMENT,NO,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
40713,1136.0,1136-5,RESTAURANT PARTNERS,&EINSTEIN NON CORP 052 DPM PR,BECCA MOORE,COMPLETED,,2023-08-21,YES,35994835,&ENNCP52,2023-08-06,Einstein 052 (Portland),2023-07-31,2023-09-13,2023-07-31 00:00:00,EINSTEIN,YES,Opsite 052,ENRG,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,0.9
40711,11617.0,11617-1,State 48,&STATE 48 BREWERY GRP DPM LCC,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/16/23; pending OT upload,2023-08-07,NO,35994813,&ST48BRW,2023-08-01,State 48 Brewery,2023-07-31,,2023-07-26 00:00:00,ST48BREW,YES,Opsite 049,C049ST48,NO,,NO,LEAH GRANZOW,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
40710,,,,SMOKESHOP LCC C056SMBQ DPM,,VOID,see version 7/19/23,,YES,,&SMOKESH,2023-07-14,,2023-07-31,,,SMOKESHP,,,,,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,,YES,FAIL,FAIL,,,,,FAIL,,,,,0.0
40709,11510.0,11510-1,GRAZE LCC,GRAZE LCC DPM PRICE RULE,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/17/23; pending OT Upload,2023-08-03,NO,35965803,&GRAZE,2023-08-02,Graze,2023-07-31,,2023-07-28 00:00:00,GRAZE,YES,Opsite 037,C037GRZE,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,2024-07-15 00:00:00,3% PFU,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40708,,,,&SUSHI BOSS C038SSBS DPM LCC,MICHELE KLEFAS,VOID,PAC MIGRATION ,2023-08-02,NO,35928944,&SUSHIBO,2023-09-06,,2023-07-28,,2023-07-28 00:00:00,C038SSBS,,OPSITE 054,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,,,,,PASS,,,,,0.2
40705,0.0,0-&FORWARD,FORWORD CORPORATION,FORWORD CORPORATION,TRACEY SMITH,COMPLETED,,2023-07-29,NO,35921637,&FORWARD,2023-07-29,Forward Corporation,2023-07-28,2023-08-14,2023-07-28 00:00:00,C068FWCP,YES,68,C068FWCP,NO,,NO,LEAH GRANZOW,2026-03-26 00:00:00,2024-03-02 00:00:00,3%Annual Increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40702,0.0,0-&RAINIER,&RAINIER BAR AND GRILL LLC LCC,&RAINIER BAR AND GRILL LLC LCC,DANE CASTEEL,COMPLETED,,,NO,,&RAINIER,2023-07-30,NO,2023-07-28,,,C055RNBG,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,NEW,YES,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40699,,,,&YERGYS STATE ROAD BBQ DPM LCC,MICHELE KLEFAS,VOID,PAC MIGRATION ,,NO,,&YERGYS,2023-07-30,,2023-07-28,,,C038YSRB,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
40697,0.0,0-&GENREST,GEN RESTAURANT GROUP,GEN RESTAURANT GROUP,TRACEY SMITH,COMPLETED,,2023-07-29,NO,35937029,&GENREST,2023-08-01,Gen Korean BBQ,2023-07-28,2023-08-14,2023-07-28 00:00:00,GENREST,YES,45,C045GRMG,NO,,NO,LEAH GRANZOW,2026-08-01 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40696,0.0,0-&MISSION,MISSION BISTRO  DPM PRICE RULE,MISSION BISTRO  DPM PRICE RULE,DANE CASTEEL,COMPLETED,,2023-07-31,NO,35905579,&MISSION,2023-07-29,no,2023-07-28,,2023-07-28 00:00:00,MISSIONB,NO,050,,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,2024-07-10 00:00:00,annual fee per case update,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40695,0.0,0-&WINGOFR,WINGS OVER FRISCO,WINGS OVER FRISCO,TRACEY SMITH,COMPLETED,,2023-07-29,NO,35930278,&WINGOFR,2023-07-29,Wings Over Frisco,2023-07-28,2023-08-14,2023-07-28 00:00:00,WINGSOFR,NO,6,being created,NO,,NO,DAVID BROUSSARD,2026-07-25 00:00:00,2023-07-25 00:00:00,3%Annual Increase,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40688,0.0,0-&KENOS,&KENOS K&C RESTAURANTS DPM LCC,&KENOS K&C RESTAURANTS DPM LCC,DANE CASTEEL,COMPLETED,,,NO,35920230,&KENOS,2023-07-30,NO,2023-07-28,,2023-07-28 00:00:00,KENOSK&C,NO,045,,NO,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,2024-01-08 00:00:00,annual fee per case update,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40686,0.0,0-&EVERYDP,EVERY DAY PEOPLE GROUP,EVERY DAY PEOPLE GROUP,DANE CASTEEL,COMPLETED,,2023-07-31,NO,35924067,&EVERYDP,2023-08-07,no,2023-07-28,,2023-07-28 00:00:00,EVERYDAY,NO,002,,NO,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40684,,,,WILCO HOSP DBA TACO MAMA DPM P,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/13/23; pending OT upload,2023-08-03,NO,35940411,&WILCOHO,2023-07-29,Taco Mama,2023-07-28,,2023-07-28 00:00:00,WILCOTRO,YES,Opsite 046,TCMMTCMM,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40680,0.0,0-&AMBRUBI,AMBARUBI LLC,AMBARUBI LLC,DANE CASTEEL,COMPLETED,,,NO,,&AMBRUBI,2023-08-01,NO,2023-07-28,,,AMBARUBI,,,,,,NO,JAKI MCCONKEY,2039-12-31 00:00:00,,,NEW,YES,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40677,0.0,0-&GGIATA,GGIATA DELICATESSEN LLC,GGIATA DELICATESSEN LLC,DANE CASTEEL,COMPLETED,,,NO,,&GGIATA,2023-08-01,NO,2023-07-28,,,GGIATA,,,,,,NO,JAKI MCCONKEY,2039-12-31 00:00:00,,,NEW,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40675,,,,PHILZ COFFEE,BECCA MOORE,COMPLETED,,2023-08-07,YES,35940453,&PHILCOF,2023-07-31,Philz Coffee,2023-07-29,2023-08-15,2023-07-31 00:00:00,PHILZCOF,YES,Opsite 50, PCFFPCFF,NO,,NO,NANCY NOYES,2025-07-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40674,0.0,0-&MONTCLA,MONTCLAIR HOSPITALITY GROUP,MONTCLAIR HOSPITALITY GROUP,TRACEY SMITH,COMPLETED,,2023-07-29,NO,35928888,&MONTCLA,2023-07-29,Montcliar Hospitality Group,2023-07-28,2023-08-14,2023-07-28 00:00:00,MONTCLAI,YES,76,C076MHGP,NO,,NO,LEAH GRANZOW,2026-07-24 00:00:00,,none,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40672,,,,&STRIPS CHICKEN OLATHE LENEXA,JENNIFER DUPOUX,COMPLETED,,2023-08-07,YES,35858433,&STRIPOL,2023-08-01,,2023-07-27,2023-08-18,2023-07-27 00:00:00,C057SPCK,YES,057,,,,NO,CYNTHIA KREUL,2028-01-20 00:00:00,,,AMENDMENT,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40671,0.0,0-&BLANKST,BLANK STREET,BLANK STREET,TRACEY SMITH,COMPLETED,,2023-07-28,NO,eMAIL,&BLANKST,2023-07-28,BLANK STREET,2023-07-27,2023-08-14,2023-07-27 00:00:00,BLANKST,NO,306,C306BKST,NO,,NO,JAKI MCCONKEY,2025-07-17 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40670,0.0,0-&EMBERLA,EMBERS BY THE LAKE DPM,EMBERS BY THE LAKE DPM,DANE CASTEEL,COMPLETED,,2023-07-28,NO,35868418,&EMBERLA,2023-07-28,no,2023-07-27,,2023-07-27 00:00:00,EMBERLAK,NO,102,,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40669,10562.0,10562-10,HARPOON HARRYS,&HARPOON HARRYS PC PROPERTIES,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/14/23; pending OT upload,2023-08-02,NO,35900965,&HARPOON,2023-07-29,Harpoon Harrys,2023-07-27,,2023-07-27 00:00:00,HARPOON,YES,Opsite 164,C164HPHY,NO,,NO,CYNTHIA KREUL,2024-02-14 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40668,,,,&STRIPS CHICKEN WALDO DPM LCC,JENNIFER DUPOUX,COMPLETED,,2023-08-07,YES,35858433,&STRIPSW,2023-08-01,,2023-07-27,2023-08-18,2023-07-27 00:00:00,C057SPCK,YES,057,,,,NO,CYNTHIA KREUL,2028-01-20 00:00:00,,,,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40667,0.0,0-&WORTBRE,WORTHY BREWING,WORTHY BREWING,DANE CASTEEL,COMPLETED,,2023-07-28,NO,35862321,&WORTBRE,2023-07-29,no,2023-07-27,,2023-07-27 00:00:00,WORTBREW,NO,052,,NO,,NO,AUSTIN DWORSKY,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40666,0.0,0-&JERSMK,JERSEY MIKES,JERSEY MIKES DPM PRICE RULE,LAVERNE DOWNING,COMPLETED,waiting for upload,2023-08-04,YES,35882765,&JERSMK,2023-08-01,Jersey Mikes,2023-07-27,2023-08-04,2023-07-27 00:00:00,JERSEY2,NO,Stephen Gaidusek,JMSK,NO,,NO,TAMMY ILER,2025-10-29 00:00:00,2023-10-30 00:00:00,annual CPI adjustment,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40663,11576.0,11576-1,FAUSTOS,&FAUSTOS C429FAUS LCC DPM,DUANA STEWART,COMPLETED,,2023-08-02,YES,35779716,&FAUSTOS,2023-08-01,Faustos,2023-07-26,2023-08-16,2023-07-26 00:00:00,FAUSTOS,YES,OpSite 429,C429FAUS,NO,,NO,CYNTHIA KREUL,2025-08-01 00:00:00,2024-08-01 00:00:00,Annual 3% FPU Increase,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40662,,,,VZNT SAVOR FITLIFE,JENNIFER DUPOUX,COMPLETED,,2023-08-04,YES,35859573,&VZFITLI,2023-07-27,,2023-07-26,2023-08-04,2023-07-27 00:00:00,VIZIENT2,,37,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40659,0.0,0-&CCRAFTS,&CULINARY CRAFTS DPM LCC,&CULINARY CRAFTS DPM LCC,DANE CASTEEL,COMPLETED,NCOB,,YES,,&CCRAFTS,2023-07-28,,2023-07-26,2023-08-10,,CULCRAFT,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40657,,,,&SALT & PEPPER PUB & GRILL LCC,BECCA MOORE,COMPLETED,,2023-08-02,YES,35873220,&SALTPEP,2023-07-29,Salt & Pepper Pub,2023-07-26,,2023-07-29 00:00:00,C068SPGR,YES,opsite 068,C068SPGR,NO,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,2024-07-01 00:00:00,3% Fee increase,AMENDMENT,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40656,11576.0,11576-1,FAUSTOS,FAUSTOS LCC DPM RULE,,VOID,see version 8/1/23,,YES,,&FAUSTOS,2023-01-01,,2023-07-26,,,FAUSTOS,,,,,,NO,CYNTHIA KREUL,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,FAIL,,,,,0.05
40655,0.0,0-&SERGRES,SERG RESTAURANT GROUP DPM PRIC,SERG RESTAURANT GROUP DPM PRIC,DANE CASTEEL,COMPLETED,NCOB,,YES,,&SERGRES,2023-07-31,,2023-07-26,2023-08-10,,C137SGRG,,,,,,NO,NANCY NOYES,2039-12-31 00:00:00,,,,YES,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40654,0.0,0-&PLANTCR,PLANTATION CRYSTAL RIVER,PLANTATION CRYSTAL RIVER DPM,DANE CASTEEL,COMPLETED,NCOB,2023-08-04,YES,36147014,&PLANTCR,2023-07-27,no,2023-07-26,2023-08-10,2023-08-03 00:00:00,PLANTCRY,NO,050,no,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,2024-07-17 00:00:00,annual fee per case update,NEW,NO,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.9
40652,,,,CLUB SODA,MICHELE KLEFAS,VOID,PAC Migration ,,NO,,&CLUBSOD,2023-07-27,,2023-07-26,,,C038CBSD,,,,,,NO,DAVID BROUSSARD,2039-12-31 00:00:00,,,,YES,PASS,PASS,,,,,PASS,,,,,0.2
40651,,,,VZNT SAVOR OLD RANCH CTRY CLUB,JENNIFER DUPOUX,COMPLETED,,2023-08-04,YES,35858433,&VZRANCH,2023-07-27,,2023-07-26,2023-08-04,2023-07-27 00:00:00,VIZIENT2,,45,,,,NO,JULIE MEIER,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40650,,,,HUDSON COASTAL         LCC,DUANA STEWART,VOID,PAC Migration,,NO,35737910,&HUDSONC,2023-07-26,,2023-07-25,,,C012HDCT,,,,,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,,YES,FAIL,PASS,,,,,PASS,,,,,0.1
40649,0.0,0-&MYSTLOB,MYSTIC LOBSTER ROLL,MYSTIC LOBSTER ROLL,TRACEY SMITH,COMPLETED,,2023-07-26,NO,Email,&MYSTLOB,2023-07-27,Mystic Lobster Roll,2023-07-25,2023-08-14,2023-07-25 00:00:00,MYSTLOBS,NO,76,Being Created,NO,,NO,AUSTIN DWORSKY,2026-07-17 00:00:00,2024-07-17 00:00:00,3% Annual Increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40648,11561.0,11561-1,BRINKLEYS CHOPHOUSE,BRINKLEYS CHOPHOUSE,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/16/23; pending OT upload,2023-07-31,NO,35739040,&BINCHOP,2023-08-01,Brinkleys Chophouse,2023-07-25,,2023-07-02 00:00:00,BRINKLEY,NO,Opsite 137,C137BCHS,NO,,NO,TAMMY ILER,2025-07-31 00:00:00,2024-08-01 00:00:00,3% increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
40646,6299.0,6299-1,JOEY DS,JOEY DS   DPM PR   LCC,DEBBIE GUILLAUME,COMPLETED,Audit flag 8/10/23; pending OT upload,2023-08-02,NO,35751668,&JOEYDS,2023-07-26,Joeys Ds Chicago Sytle Eatery,2023-07-25,,2023-07-24 00:00:00,JOEYDS,YES,Opsite 037,C037JDRT,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
